,imagepath,top1,top5,top5Result
90,testdata/0483_09.png,0,0,"[('0339_16.png', array([[0.45287752]], dtype=float32)), ('0240_07.png', array([[0.43900156]], dtype=float32)), ('0708_16.png', array([[0.43753994]], dtype=float32)), ('0652_10.png', array([[0.425109]], dtype=float32)), ('0582_12.png', array([[0.40909067]], dtype=float32))]"
91,testdata/0584_14.png,1,1,"[('0584_09.png', array([[0.47746474]], dtype=float32)), ('1035_11.png', array([[0.4100718]], dtype=float32)), ('0221_03.png', array([[0.37608948]], dtype=float32)), ('0268_17.png', array([[0.37241858]], dtype=float32)), ('0952_14.png', array([[0.3698214]], dtype=float32))]"
92,testdata/0973_01.png,0,1,"[('0092_14.png', array([[0.5455822]], dtype=float32)), ('0071_12.png', array([[0.53669316]], dtype=float32)), ('0481_10.png', array([[0.49624616]], dtype=float32)), ('0947_14.png', array([[0.48045367]], dtype=float32)), ('0973_15.png', array([[0.4679902]], dtype=float32))]"
93,testdata/0039_10.png,0,0,"[('0493_08.png', array([[0.49648207]], dtype=float32)), ('1102_01.png', array([[0.4950282]], dtype=float32)), ('0405_06.png', array([[0.48724067]], dtype=float32)), ('1312_05.png', array([[0.48114]], dtype=float32)), ('0551_13.png', array([[0.45473132]], dtype=float32))]"
94,testdata/0828_11.png,1,1,"[('0828_04.png', array([[0.6681854]], dtype=float32)), ('1510_06.png', array([[0.5877862]], dtype=float32)), ('0870_19.png', array([[0.5684751]], dtype=float32)), ('0632_16.png', array([[0.51377124]], dtype=float32)), ('1270_17.png', array([[0.5115876]], dtype=float32))]"
95,testdata/0633_14.png,0,0,"[('0134_01.png', array([[0.5557903]], dtype=float32)), ('0622_09.png', array([[0.55272055]], dtype=float32)), ('0641_14.png', array([[0.5328373]], dtype=float32)), ('1570_01.png', array([[0.47828507]], dtype=float32)), ('0264_05.png', array([[0.47196698]], dtype=float32))]"
96,testdata/1304_14.png,0,0,"[('1309_02.png', array([[0.5964229]], dtype=float32)), ('1262_15.png', array([[0.5925605]], dtype=float32)), ('1319_18.png', array([[0.57485336]], dtype=float32)), ('0277_12.png', array([[0.5569894]], dtype=float32)), ('1284_18.png', array([[0.5448878]], dtype=float32))]"
97,testdata/0039_04.png,0,0,"[('1009_17.png', array([[0.5213419]], dtype=float32)), ('0055_02.png', array([[0.5161614]], dtype=float32)), ('0316_04.png', array([[0.49253082]], dtype=float32)), ('1592_13.png', array([[0.48897403]], dtype=float32)), ('0643_06.png', array([[0.47070727]], dtype=float32))]"
98,testdata/0768_04.png,0,0,"[('0731_20.png', array([[0.54414546]], dtype=float32)), ('0408_14.png', array([[0.48958182]], dtype=float32)), ('0445_15.png', array([[0.48776793]], dtype=float32)), ('1160_12.png', array([[0.4736667]], dtype=float32)), ('0102_06.png', array([[0.47249085]], dtype=float32))]"
99,testdata/0828_05.png,0,0,"[('1572_20.png', array([[0.54248]], dtype=float32)), ('1175_08.png', array([[0.5206988]], dtype=float32)), ('1558_16.png', array([[0.51392347]], dtype=float32)), ('1559_01.png', array([[0.5068836]], dtype=float32)), ('1568_06.png', array([[0.5036832]], dtype=float32))]"
100,testdata/1455_14.png,0,0,"[('0350_18.png', array([[0.4872744]], dtype=float32)), ('0675_06.png', array([[0.46945426]], dtype=float32)), ('0752_01.png', array([[0.4404124]], dtype=float32)), ('0972_02.png', array([[0.42362016]], dtype=float32)), ('0667_06.png', array([[0.42275894]], dtype=float32))]"
101,testdata/0162_14.png,0,0,"[('0881_18.png', array([[0.56959534]], dtype=float32)), ('1190_01.png', array([[0.56869054]], dtype=float32)), ('0866_09.png', array([[0.5667615]], dtype=float32)), ('1510_06.png', array([[0.56049]], dtype=float32)), ('0873_05.png', array([[0.5514817]], dtype=float32))]"
102,testdata/1552_09.png,1,1,"[('1552_20.png', array([[0.45511183]], dtype=float32)), ('1546_19.png', array([[0.45221514]], dtype=float32)), ('0789_04.png', array([[0.44948593]], dtype=float32)), ('0054_18.png', array([[0.4491021]], dtype=float32)), ('0777_19.png', array([[0.44559672]], dtype=float32))]"
103,testdata/0065_09.png,0,0,"[('0958_02.png', array([[0.46322793]], dtype=float32)), ('1012_08.png', array([[0.4522688]], dtype=float32)), ('1422_12.png', array([[0.45168394]], dtype=float32)), ('0539_17.png', array([[0.44148853]], dtype=float32)), ('1391_18.png', array([[0.4399905]], dtype=float32))]"
104,testdata/1358_19.png,0,0,"[('1328_07.png', array([[0.5339056]], dtype=float32)), ('1339_09.png', array([[0.52551544]], dtype=float32)), ('1520_04.png', array([[0.5245674]], dtype=float32)), ('1191_05.png', array([[0.52178276]], dtype=float32)), ('1506_08.png', array([[0.51929903]], dtype=float32))]"
105,testdata/0357_03.png,1,1,"[('0357_04.png', array([[0.69141674]], dtype=float32)), ('1207_15.png', array([[0.61729056]], dtype=float32)), ('0389_15.png', array([[0.54313016]], dtype=float32)), ('1285_01.png', array([[0.534414]], dtype=float32)), ('1296_07.png', array([[0.53276765]], dtype=float32))]"
106,testdata/0287_20.png,1,1,"[('0287_05.png', array([[0.55984426]], dtype=float32)), ('1482_01.png', array([[0.48163378]], dtype=float32)), ('1494_10.png', array([[0.44621548]], dtype=float32)), ('0356_10.png', array([[0.42164537]], dtype=float32)), ('1560_01.png', array([[0.40965012]], dtype=float32))]"
107,testdata/1131_03.png,0,0,"[('0867_17.png', array([[0.44023648]], dtype=float32)), ('0049_19.png', array([[0.43791485]], dtype=float32)), ('1546_19.png', array([[0.42766273]], dtype=float32)), ('0962_03.png', array([[0.42696175]], dtype=float32)), ('1269_15.png', array([[0.42429686]], dtype=float32))]"
108,testdata/1409_19.png,0,0,"[('0842_06.png', array([[0.5589192]], dtype=float32)), ('0982_02.png', array([[0.55466056]], dtype=float32)), ('0185_16.png', array([[0.5491917]], dtype=float32)), ('1364_09.png', array([[0.54086226]], dtype=float32)), ('0656_08.png', array([[0.5363487]], dtype=float32))]"
109,testdata/0406_03.png,0,0,"[('0122_16.png', array([[0.5381229]], dtype=float32)), ('1484_19.png', array([[0.49142793]], dtype=float32)), ('0655_01.png', array([[0.48310232]], dtype=float32)), ('0547_19.png', array([[0.47921193]], dtype=float32)), ('1205_05.png', array([[0.47790623]], dtype=float32))]"
110,testdata/1286_17.png,0,0,"[('0701_15.png', array([[0.59733856]], dtype=float32)), ('0781_03.png', array([[0.59075284]], dtype=float32)), ('1201_20.png', array([[0.52418697]], dtype=float32)), ('1142_09.png', array([[0.5202329]], dtype=float32)), ('1170_15.png', array([[0.51587963]], dtype=float32))]"
111,testdata/0734_09.png,0,0,"[('0919_14.png', array([[0.5695323]], dtype=float32)), ('0338_08.png', array([[0.5604412]], dtype=float32)), ('0911_11.png', array([[0.54163456]], dtype=float32)), ('0940_17.png', array([[0.5291523]], dtype=float32)), ('0333_08.png', array([[0.49974883]], dtype=float32))]"
112,testdata/0874_08.png,0,1,"[('1518_18.png', array([[0.5942714]], dtype=float32)), ('0874_15.png', array([[0.56502396]], dtype=float32)), ('1383_08.png', array([[0.54593706]], dtype=float32)), ('1320_13.png', array([[0.54187286]], dtype=float32)), ('0553_04.png', array([[0.5257225]], dtype=float32))]"
113,testdata/1203_09.png,0,0,"[('0802_05.png', array([[0.5737144]], dtype=float32)), ('0219_07.png', array([[0.47869822]], dtype=float32)), ('0449_02.png', array([[0.4756469]], dtype=float32)), ('0769_17.png', array([[0.47321957]], dtype=float32)), ('1540_18.png', array([[0.46760517]], dtype=float32))]"
114,testdata/0484_14.png,0,0,"[('0235_03.png', array([[0.5913837]], dtype=float32)), ('0891_18.png', array([[0.49081331]], dtype=float32)), ('1569_16.png', array([[0.48686978]], dtype=float32)), ('0223_07.png', array([[0.48355365]], dtype=float32)), ('0177_08.png', array([[0.47285283]], dtype=float32))]"
115,testdata/0873_01.png,0,1,"[('0829_19.png', array([[0.5781758]], dtype=float32)), ('0873_05.png', array([[0.57745004]], dtype=float32)), ('1165_17.png', array([[0.56045175]], dtype=float32)), ('0149_09.png', array([[0.55612004]], dtype=float32)), ('1572_20.png', array([[0.5537003]], dtype=float32))]"
116,testdata/0139_10.png,0,0,"[('0255_05.png', array([[0.48069423]], dtype=float32)), ('0782_15.png', array([[0.4793961]], dtype=float32)), ('0343_05.png', array([[0.47262156]], dtype=float32)), ('0053_05.png', array([[0.46845466]], dtype=float32)), ('0646_09.png', array([[0.46104097]], dtype=float32))]"
117,testdata/0668_10.png,0,0,"[('0891_18.png', array([[0.5467863]], dtype=float32)), ('0881_18.png', array([[0.5375789]], dtype=float32)), ('0876_18.png', array([[0.5313971]], dtype=float32)), ('1332_09.png', array([[0.51750004]], dtype=float32)), ('0875_18.png', array([[0.49977785]], dtype=float32))]"
118,testdata/0928_11.png,0,0,"[('0202_12.png', array([[0.6589626]], dtype=float32)), ('0804_05.png', array([[0.52914256]], dtype=float32)), ('1400_12.png', array([[0.5258694]], dtype=float32)), ('0834_04.png', array([[0.4645391]], dtype=float32)), ('0916_06.png', array([[0.43755332]], dtype=float32))]"
119,testdata/1507_20.png,0,1,"[('0386_18.png', array([[0.5421457]], dtype=float32)), ('1352_08.png', array([[0.5401745]], dtype=float32)), ('0055_02.png', array([[0.51199836]], dtype=float32)), ('1507_19.png', array([[0.5022433]], dtype=float32)), ('1146_20.png', array([[0.48698342]], dtype=float32))]"
120,testdata/0030_20.png,0,0,"[('0297_16.png', array([[0.5494325]], dtype=float32)), ('0050_15.png', array([[0.5358131]], dtype=float32)), ('0095_03.png', array([[0.49680912]], dtype=float32)), ('0473_05.png', array([[0.49101824]], dtype=float32)), ('0401_02.png', array([[0.48931304]], dtype=float32))]"
121,testdata/0257_17.png,0,0,"[('0243_19.png', array([[0.6254612]], dtype=float32)), ('1383_08.png', array([[0.5771867]], dtype=float32)), ('0713_02.png', array([[0.54747546]], dtype=float32)), ('1525_01.png', array([[0.5434979]], dtype=float32)), ('1505_12.png', array([[0.53613085]], dtype=float32))]"
122,testdata/1386_03.png,0,0,"[('1295_09.png', array([[0.47732222]], dtype=float32)), ('1362_15.png', array([[0.47308207]], dtype=float32)), ('0354_11.png', array([[0.44266516]], dtype=float32)), ('1363_03.png', array([[0.43759298]], dtype=float32)), ('0433_10.png', array([[0.43554008]], dtype=float32))]"
123,testdata/0389_19.png,1,1,"[('0389_15.png', array([[0.8574233]], dtype=float32)), ('0387_17.png', array([[0.7041956]], dtype=float32)), ('0367_19.png', array([[0.66960305]], dtype=float32)), ('0288_18.png', array([[0.651602]], dtype=float32)), ('0910_07.png', array([[0.64877594]], dtype=float32))]"
124,testdata/0761_20.png,0,0,"[('0922_02.png', array([[0.47231916]], dtype=float32)), ('0746_14.png', array([[0.4556739]], dtype=float32)), ('0427_07.png', array([[0.44841322]], dtype=float32)), ('0030_16.png', array([[0.44614735]], dtype=float32)), ('0245_16.png', array([[0.42282027]], dtype=float32))]"
125,testdata/0506_17.png,1,1,"[('0506_03.png', array([[0.5449058]], dtype=float32)), ('0480_05.png', array([[0.5404988]], dtype=float32)), ('0562_14.png', array([[0.5397333]], dtype=float32)), ('1477_10.png', array([[0.50451434]], dtype=float32)), ('0398_08.png', array([[0.50164926]], dtype=float32))]"
126,testdata/1031_17.png,0,0,"[('1610_09.png', array([[0.45681986]], dtype=float32)), ('0091_17.png', array([[0.4280231]], dtype=float32)), ('0360_09.png', array([[0.42279816]], dtype=float32)), ('0808_08.png', array([[0.41069442]], dtype=float32)), ('1228_08.png', array([[0.39490104]], dtype=float32))]"
127,testdata/1256_20.png,0,0,"[('1062_18.png', array([[0.498277]], dtype=float32)), ('1268_07.png', array([[0.49790537]], dtype=float32)), ('1251_07.png', array([[0.48593217]], dtype=float32)), ('1078_03.png', array([[0.4725086]], dtype=float32)), ('1255_15.png', array([[0.46871182]], dtype=float32))]"
128,testdata/0583_09.png,0,0,"[('0746_14.png', array([[0.60714626]], dtype=float32)), ('0308_04.png', array([[0.56741667]], dtype=float32)), ('1064_18.png', array([[0.558725]], dtype=float32)), ('0086_15.png', array([[0.5509086]], dtype=float32)), ('0076_08.png', array([[0.5356717]], dtype=float32))]"
129,testdata/0011_05.png,1,1,"[('0011_18.png', array([[0.5702713]], dtype=float32)), ('1621_11.png', array([[0.5370384]], dtype=float32)), ('0116_12.png', array([[0.49198505]], dtype=float32)), ('0705_09.png', array([[0.4746781]], dtype=float32)), ('1102_01.png', array([[0.45529535]], dtype=float32))]"
130,testdata/1526_05.png,1,1,"[('1526_08.png', array([[0.6539563]], dtype=float32)), ('1521_05.png', array([[0.636309]], dtype=float32)), ('1517_09.png', array([[0.620946]], dtype=float32)), ('1522_20.png', array([[0.6105547]], dtype=float32)), ('1508_12.png', array([[0.5808135]], dtype=float32))]"
131,testdata/1277_05.png,0,0,"[('1408_10.png', array([[0.6418281]], dtype=float32)), ('0374_17.png', array([[0.5771966]], dtype=float32)), ('0292_08.png', array([[0.50637436]], dtype=float32)), ('0840_02.png', array([[0.49435169]], dtype=float32)), ('1290_16.png', array([[0.48795235]], dtype=float32))]"
132,testdata/0740_05.png,0,0,"[('1442_10.png', array([[0.46632427]], dtype=float32)), ('0754_11.png', array([[0.4661318]], dtype=float32)), ('0947_14.png', array([[0.4328856]], dtype=float32)), ('1225_14.png', array([[0.40632495]], dtype=float32)), ('0016_13.png', array([[0.404104]], dtype=float32))]"
133,testdata/0982_07.png,1,1,"[('0982_02.png', array([[0.51579845]], dtype=float32)), ('0814_13.png', array([[0.5042354]], dtype=float32)), ('0826_16.png', array([[0.4796232]], dtype=float32)), ('1124_13.png', array([[0.47089946]], dtype=float32)), ('0980_14.png', array([[0.46865875]], dtype=float32))]"
134,testdata/0575_12.png,0,0,"[('0862_05.png', array([[0.5041853]], dtype=float32)), ('0219_07.png', array([[0.5007273]], dtype=float32)), ('0449_02.png', array([[0.4973218]], dtype=float32)), ('1411_12.png', array([[0.49122056]], dtype=float32)), ('0398_08.png', array([[0.47348896]], dtype=float32))]"
135,testdata/1042_12.png,0,0,"[('1264_03.png', array([[0.5894517]], dtype=float32)), ('0257_15.png', array([[0.5788322]], dtype=float32)), ('1252_20.png', array([[0.57821286]], dtype=float32)), ('1270_17.png', array([[0.57090664]], dtype=float32)), ('1263_04.png', array([[0.5555359]], dtype=float32))]"
136,testdata/1370_18.png,0,1,"[('0532_12.png', array([[0.47731006]], dtype=float32)), ('1369_01.png', array([[0.47574157]], dtype=float32)), ('1370_17.png', array([[0.4597568]], dtype=float32)), ('1608_15.png', array([[0.4569423]], dtype=float32)), ('0165_14.png', array([[0.4399171]], dtype=float32))]"
137,testdata/0647_18.png,0,0,"[('0089_12.png', array([[0.60011834]], dtype=float32)), ('0814_13.png', array([[0.56248516]], dtype=float32)), ('0824_04.png', array([[0.5377943]], dtype=float32)), ('0041_16.png', array([[0.5263063]], dtype=float32)), ('1105_08.png', array([[0.5147728]], dtype=float32))]"
138,testdata/0907_19.png,0,0,"[('0506_03.png', array([[0.5116126]], dtype=float32)), ('0897_13.png', array([[0.50134325]], dtype=float32)), ('0894_16.png', array([[0.45596498]], dtype=float32)), ('1123_09.png', array([[0.43646538]], dtype=float32)), ('1277_06.png', array([[0.4265235]], dtype=float32))]"
139,testdata/0799_16.png,0,0,"[('0775_12.png', array([[0.60273254]], dtype=float32)), ('1484_19.png', array([[0.5994327]], dtype=float32)), ('0772_20.png', array([[0.59813106]], dtype=float32)), ('1120_16.png', array([[0.5309844]], dtype=float32)), ('1205_05.png', array([[0.52615476]], dtype=float32))]"
140,testdata/0116_18.png,0,0,"[('0775_12.png', array([[0.52688974]], dtype=float32)), ('1152_05.png', array([[0.5040871]], dtype=float32)), ('1144_09.png', array([[0.5040772]], dtype=float32)), ('1598_04.png', array([[0.4867352]], dtype=float32)), ('0774_16.png', array([[0.47595412]], dtype=float32))]"
141,testdata/1119_02.png,1,1,"[('1119_03.png', array([[0.5731564]], dtype=float32)), ('0065_17.png', array([[0.51972413]], dtype=float32)), ('1520_04.png', array([[0.50848544]], dtype=float32)), ('0054_18.png', array([[0.49129826]], dtype=float32)), ('0551_13.png', array([[0.47849894]], dtype=float32))]"
142,testdata/1421_18.png,0,0,"[('1361_13.png', array([[0.5752485]], dtype=float32)), ('1426_16.png', array([[0.5032211]], dtype=float32)), ('1297_03.png', array([[0.46586868]], dtype=float32)), ('0419_03.png', array([[0.4517737]], dtype=float32)), ('0417_18.png', array([[0.45040983]], dtype=float32))]"
143,testdata/0193_06.png,0,0,"[('1400_12.png', array([[0.4139585]], dtype=float32)), ('0566_08.png', array([[0.36670566]], dtype=float32)), ('1159_06.png', array([[0.35863042]], dtype=float32)), ('0556_03.png', array([[0.3286651]], dtype=float32)), ('0804_05.png', array([[0.31802177]], dtype=float32))]"
144,testdata/0224_12.png,0,0,"[('1227_07.png', array([[0.55702984]], dtype=float32)), ('1176_14.png', array([[0.5396065]], dtype=float32)), ('0223_07.png', array([[0.5269265]], dtype=float32)), ('0951_03.png', array([[0.5154438]], dtype=float32)), ('0805_08.png', array([[0.49657232]], dtype=float32))]"
145,testdata/1426_11.png,0,0,"[('1395_19.png', array([[0.49390197]], dtype=float32)), ('1196_20.png', array([[0.47225922]], dtype=float32)), ('1218_10.png', array([[0.46703333]], dtype=float32)), ('1184_10.png', array([[0.42658514]], dtype=float32)), ('0903_02.png', array([[0.42451167]], dtype=float32))]"
146,testdata/0111_11.png,1,1,"[('0111_12.png', array([[0.68386173]], dtype=float32)), ('0120_06.png', array([[0.5809566]], dtype=float32)), ('0117_12.png', array([[0.560967]], dtype=float32)), ('1388_11.png', array([[0.50907385]], dtype=float32)), ('0277_12.png', array([[0.5052959]], dtype=float32))]"
147,testdata/0900_10.png,0,0,"[('0907_13.png', array([[0.48415458]], dtype=float32)), ('1073_16.png', array([[0.43631163]], dtype=float32)), ('1622_16.png', array([[0.43563777]], dtype=float32)), ('1123_09.png', array([[0.43091905]], dtype=float32)), ('0642_01.png', array([[0.41943586]], dtype=float32))]"
